ShipAvg,customer_zip_code_prefix
Slow,37580
Slow,37582
Slow,37584
Slow,37589
Slow,37590
"Very slow",37600
"Very slow",37610
"Very slow",37615
Slow,37620
Slow,37640
Slow,37650
Slow,37655
Slow,37660
"Very slow",37680
"Very slow",37690
Slow,37701
Slow,37704
"Very slow",37705
"Very slow",37706
"Very slow",37713
Slow,37716
Slow,37720
Slow,37730
Slow,37740
Slow,37750
"Very slow",37757
"Very slow",37760
Slow,37775
"Very slow",37780
Slow,37795
Slow,37800
"Very slow",37805
"Very slow",37810
"Very slow",37815
Slow,37820
Slow,37855
Slow,37860
Slow,37880
Slow,37890
Slow,37900
Slow,37901
"Very slow",37902
Slow,37903
Slow,37910
Slow,37920
Slow,37925
Slow,37928
Slow,37930
Slow,37940
Slow,37945
Slow,37948
Slow,37950
Slow,37960
Slow,37965
"Very slow",37968
Slow,37970
"Very slow",37973
Slow,37975
Slow,37980
Slow,37990
Slow,37993
Slow,37997
Slow,38010
Slow,38015
Slow,38017
Slow,38020
"Very slow",38022
Slow,38025
"Very slow",38026
Standard,38030
Slow,38031
Slow,38035
Slow,38036
Slow,38037
Slow,38040
Slow,38041
Slow,38045
Slow,38046
Slow,38050
Slow,38051
Slow,38055
Slow,38056
Slow,38057
Slow,38060
Slow,38061
Slow,38064
"Very slow",38065
Slow,38066
Slow,38067
Slow,38070
Slow,38071
Slow,38072
Slow,38073
Slow,38080
Slow,38081
Slow,38082
Slow,38110
Slow,38120
Slow,38130
Slow,38140
Slow,38150
Slow,38160
Slow,38175
Slow,38178
Slow,38180
"Very slow",38181
Slow,38182
"Very slow",38183
"Very slow",38184
Slow,38190
Slow,38195
Slow,38200
Slow,38220
Slow,38230
Slow,38240
Slow,38270
"Very slow",38280
Slow,38282
Slow,38288
Slow,38290
Slow,38300
Slow,38301
Slow,38302
Slow,38304
Slow,38307
Slow,38320
Slow,38350
Slow,38360
Slow,38370
"Very slow",38380
"Very slow",38390
Slow,38400
Slow,38401
Slow,38402
"Very slow",38405
Slow,38406
"Very slow",38407
Slow,38408
Slow,38410
Slow,38411
Slow,38412
Slow,38413
Slow,38414
Slow,38415
Standard,38421
Slow,38425
Slow,38439
Slow,38440
"Very slow",38441
Slow,38442
Slow,38443
Slow,38444
Slow,38445
Slow,38446
Slow,38447
"Very slow",38460
Slow,38465
"Very slow",38470
Slow,38475
Slow,38480
"Very slow",38490
Slow,38500
Standard,38510
Slow,38520
Slow,38525
Slow,38540
"Very slow",38550
Slow,38570
Slow,38600
Slow,38610
"Very slow",38625
"Very slow",38630
Slow,38640
"Very slow",38650
Slow,38660
Slow,38680
Slow,38690
"Very slow",38700
Slow,38701
Slow,38702
Slow,38703
Slow,38705
Slow,38706
Slow,38720
Slow,38730
Slow,38735
Slow,38738
Slow,38740
Standard,38741
Slow,38742
Slow,38744
Slow,38745
"Very slow",38747
Slow,38748
"Very slow",38749
Slow,38750
Slow,38755
Slow,38760
Slow,38770
"Very slow",38776
Slow,38780
Slow,38790
Slow,38794
"Very slow",38800
Slow,38810
Slow,38819
"Very slow",38840
Standard,38860
Standard,38870
Slow,38880
Slow,38900
Slow,38910
Slow,38930
"Very slow",38950
Slow,38970
Standard,38990
Slow,39100
Slow,39130
"Very slow",39135
Slow,39150
"Very slow",39153
Slow,39160
Slow,39165
Slow,39175
"Very slow",39185
"Very slow",39190
Slow,39200
"Very slow",39205
"Very slow",39207
Slow,39210
"Very slow",39230
Slow,39237
Slow,39243
"Very slow",39248
Slow,39260
Slow,39270
Slow,39280
Slow,39290
Slow,39295
Slow,39300
"Very slow",39314
"Very slow",39315
Slow,39318
Slow,39320
Slow,39330
Slow,39338
Slow,39340
Slow,39350
Slow,39360
Slow,39363
"Very slow",39370
Standard,39380
Slow,39387
Slow,39390
Slow,39400
Slow,39401
Slow,39402
Slow,39403
Slow,39404
Slow,39406
Slow,39408
Standard,39430
Slow,39440
Slow,39445
Slow,39450
Slow,39455
Slow,39460
Slow,39465
Slow,39467
Slow,39470
Slow,39472
Slow,39475
"Very slow",39480
"Very slow",39495
"Very slow",39500
Slow,39505
"Very slow",39508
Slow,39510
"Very slow",39516
"Very slow",39518
"Very slow",39520
Slow,39527
Slow,39529
Slow,39530
Slow,39540
"Very slow",39547
"Very slow",39550
"Very slow",39555
"Very slow",39558
Slow,39560
"Very slow",39565
"Very slow",39570
"Very slow",39573
"Very slow",39580
"Very slow",39598
Slow,39600
"Very slow",39610
"Very slow",39615
"Very slow",39620
Slow,39623
Slow,39625
"Very slow",39628
"Very slow",39630
"Very slow",39635
Slow,39640
Slow,39644
Standard,39645
Slow,39650
Slow,39660
Slow,39665
Slow,39670
Slow,39680
Slow,39688
"Very slow",39690
"Very slow",39700
"Very slow",39703
Slow,39704
"Very slow",39705
Slow,39708
Slow,39710
Slow,39715
"Very slow",39718
Slow,39723
Slow,39728
Slow,39730
Slow,39735
Slow,39740
Slow,39750
Slow,39755
Slow,39770
"Very slow",39780
"Very slow",39795
Slow,39800
Slow,39801
Slow,39802
"Very slow",39803
Slow,39804
Slow,39810
"Very slow",39812
Slow,39814
"Very slow",39818
Slow,39820
Slow,39825
Slow,39827
Slow,39830
Slow,39835
Slow,39837
Standard,39840
"Very slow",39848
"Very slow",39850
"Very slow",39855
"Very slow",39860
Slow,39864
Slow,39868
Slow,39873
Standard,39874
Standard,39878
Slow,39880
"Very slow",39885
Slow,39890
Slow,39893
Slow,39895
Slow,39900
Slow,39915
Slow,39917
Slow,39920
Slow,39925
Slow,39928
"Very slow",39930
"Very slow",39935
"Very slow",39945
Slow,39950
Slow,39960
"Very slow",39970
Slow,39980
"Very slow",39990
Slow,39995
"Very slow",40015
"Very slow",40020
"Very slow",40040
"Very slow",40060
Slow,40080
"Very slow",40100
"Very slow",40110
"Very slow",40130
"Very slow",40140
"Very slow",40150
"Very slow",40155
"Very slow",40157
"Very slow",40170
Slow,40221
Slow,40226
"Very slow",40230
Slow,40240
Priority,40250
"Very slow",40253
Slow,40254
"Very slow",40255
"Very slow",40260
"Very slow",40270
Slow,40275
"Very slow",40276
"Very slow",40285
Slow,40286
"Very slow",40290
"Very slow",40295
"Very slow",40296
"Very slow",40301
"Very slow",40310
Slow,40313
"Very slow",40314
"Very slow",40320
"Very slow",40323
"Very slow",40325
"Very slow",40330
Slow,40340
"Very slow",40342
"Very slow",40355
"Very slow",40370
"Very slow",40385
"Very slow",40390
Slow,40411
"Very slow",40414
"Very slow",40415
Slow,40421
"Very slow",40425
"Very slow",40430
"Very slow",40435
"Very slow",40445
Slow,40451
Slow,40460
"Very slow",40470
Slow,40480
"Very slow",40484
"Very slow",40490
"Very slow",40710
Slow,40713
"Very slow",40715
Standard,40717
"Very slow",40718
Slow,40725
"Very slow",40731
"Very slow",40735
"Very slow",40800
Slow,40810
Slow,41098
"Very slow",41150
"Very slow",41152
"Very slow",41180
"Very slow",41181
"Very slow",41194
"Very slow",41195
Slow,41210
"Very slow",41213
"Very slow",41215
"Very slow",41217
Slow,41220
"Very slow",41225
"Very slow",41230
"Very slow",41231
Slow,41233
Slow,41245
Slow,41247
"Very slow",41250
"Very slow",41253
"Very slow",41310
Standard,41311
"Very slow",41320
"Very slow",41321
Slow,41322
"Very slow",41330
"Very slow",41334
Slow,41337
"Very slow",41338
"Very slow",41340
Slow,41341
"Very slow",41342
"Very slow",41350
Slow,41370
"Very slow",41385
"Very slow",41387
"Very slow",41490
"Very slow",41500
Slow,41502
"Very slow",41510
"Very slow",41515
"Very slow",41600
Slow,41612
Slow,41613
"Very slow",41615
"Very slow",41620
"Very slow",41635
"Very slow",41640
"Very slow",41650
"Very slow",41680
"Very slow",41701
"Very slow",41705
"Very slow",41710
"Very slow",41720
"Very slow",41730
"Very slow",41740
"Very slow",41741
"Very slow",41745
"Very slow",41750
"Very slow",41770
"Very slow",41800
"Very slow",41810
"Very slow",41815
"Very slow",41820
Slow,41825
"Very slow",41830
"Very slow",41905
"Very slow",41906
"Very slow",41927
"Very slow",41940
"Very slow",41950
"Very slow",42600
"Very slow",42700
"Very slow",42701
"Very slow",42702
Slow,42703
"Very slow",42706
"Very slow",42707
"Very slow",42709
Slow,42710
Slow,42711
Slow,42716
"Very slow",42717
Slow,42722
"Very slow",42738
Slow,42739
"Very slow",42801
"Very slow",42803
Slow,42804
"Very slow",42806
"Very slow",42808
Slow,42810
"Very slow",42850
"Very slow",43700
Slow,43805
Slow,43810
"Very slow",43825
"Very slow",43850
Slow,43900
"Very slow",44001
Slow,44002
"Very slow",44003
"Very slow",44004
Slow,44005
Slow,44006
"Very slow",44007
"Very slow",44008
Slow,44009
Slow,44020
"Very slow",44021
Slow,44023
Slow,44024
Slow,44031
"Very slow",44032
"Very slow",44033
Standard,44035
"Very slow",44044
"Very slow",44050
Slow,44051
"Very slow",44052
"Very slow",44053
"Very slow",44054
"Very slow",44055
"Very slow",44056
Slow,44057
Slow,44059
Slow,44061
Slow,44065
"Very slow",44066
Slow,44067
Slow,44072
"Very slow",44075
"Very slow",44077
"Very slow",44082
Slow,44085
"Very slow",44088
"Very slow",44090
"Very slow",44091
"Very slow",44092
Slow,44094
"Very slow",44095
"Very slow",44096
"Very slow",44190
"Very slow",44200
Slow,44220
"Very slow",44230
"Very slow",44250
"Very slow",44255
Slow,44280
"Very slow",44300
Slow,44340
"Very slow",44345
"Very slow",44350
"Very slow",44380
Slow,44400
"Very slow",44420
"Very slow",44460
"Very slow",44500
Slow,44530
"Very slow",44540
Slow,44565
Slow,44570
"Very slow",44571
"Very slow",44572
"Very slow",44573
"Very slow",44574
Slow,44590
"Very slow",44600
"Very slow",44610
Slow,44620
"Very slow",44630
Slow,44640
"Very slow",44670
Slow,44690
"Very slow",44695
"Very slow",44700
"Very slow",44710
Slow,44713
"Very slow",44715
Slow,44730
"Very slow",44750
"Very slow",44770
"Very slow",44775
Slow,44780
"Very slow",44790
"Very slow",44798
Slow,44800
"Very slow",44830
"Very slow",44850
"Very slow",44890
"Very slow",44892
"Very slow",44895
"Very slow",44900
"Very slow",44920
Slow,44950
"Very slow",44960
"Very slow",44970
Slow,45000
Slow,45002
Slow,45003
Slow,45005
"Very slow",45012
"Very slow",45020
Slow,45023
"Very slow",45026
"Very slow",45027
"Very slow",45028
"Very slow",45029
"Very slow",45051
Slow,45055
"Very slow",45065
"Very slow",45075
"Very slow",45078
Slow,45120
"Very slow",45160
Slow,45177
"Very slow",45180
"Very slow",45200
Slow,45203
"Very slow",45208
"Very slow",45230
"Very slow",45260
"Very slow",45263
"Very slow",45280
"Very slow",45300
Slow,45305
"Very slow",45310
"Very slow",45315
"Very slow",45330
Slow,45360
"Very slow",45375
"Very slow",45400
"Very slow",45416
Slow,45435
"Very slow",45445
"Very slow",45450
Slow,45465
"Very slow",45480
Standard,45534
Slow,45540
"Very slow",45545
"Very slow",45550
Slow,45570
Slow,45580
"Very slow",45590
"Very slow",45600
"Very slow",45602
"Very slow",45603
"Very slow",45604
"Very slow",45605
"Very slow",45606
"Very slow",45607
"Very slow",45608
Slow,45613
Slow,45620
"Very slow",45622
Slow,45625
"Very slow",45630
"Very slow",45645
"Very slow",45650
"Very slow",45651
"Very slow",45653
"Very slow",45655
Slow,45658
Slow,45661
"Very slow",45695
"Very slow",45700
"Very slow",45730
"Very slow",45745
Slow,45750
"Very slow",45770
"Very slow",45780
"Very slow",45790
"Very slow",45800
"Very slow",45816
"Very slow",45820
"Very slow",45821
Slow,45822
"Very slow",45828
"Very slow",45830
Slow,45834
"Very slow",45836
"Very slow",45840
"Very slow",45848
Slow,45850
"Very slow",45860
"Very slow",45880
"Very slow",45900
"Very slow",45910
"Very slow",45928
"Very slow",45930
"Very slow",45936
Slow,45940
"Very slow",45955
"Very slow",45960
Slow,45970
Slow,45980
Slow,45985
Slow,45986
"Very slow",45987
Slow,45988
"Very slow",45990
"Very slow",45991
"Very slow",45992
"Very slow",45994
"Very slow",46100
Slow,46130
"Very slow",46140
"Very slow",46165
Slow,46170
Slow,46180
"Very slow",46200
Slow,46220
Slow,46250
"Very slow",46270
"Very slow",46280
Slow,46350
"Very slow",46390
"Very slow",46400
Slow,46425
"Very slow",46430
"Very slow",46470
"Very slow",46530
Slow,46540
"Very slow",46575
"Very slow",46640
"Very slow",46650
Standard,46670
"Very slow",46690
Slow,46700
Slow,46740
Slow,46750
"Very slow",46760
"Very slow",46800
"Very slow",46810
"Very slow",46820
"Very slow",46875
"Very slow",46880
"Very slow",46900
Slow,46960
Slow,46970
"Very slow",46980
"Very slow",47115
Slow,47160
"Very slow",47200
"Very slow",47220
"Very slow",47240
"Very slow",47300
"Very slow",47400
Slow,47520
"Very slow",47560
Slow,47580
"Very slow",47600
"Very slow",47640
"Very slow",47650
"Very slow",47665
"Very slow",47690
"Very slow",47700
Slow,47730
"Very slow",47740
"Very slow",47760
"Very slow",47800
Slow,47806
"Very slow",47810
"Very slow",47813
"Very slow",47820
Slow,47950
"Very slow",47970
Slow,48011
"Very slow",48030
"Very slow",48031
Slow,48040
Slow,48051
Slow,48070
"Very slow",48080
"Very slow",48120
Slow,48140
Slow,48180
"Very slow",48280
Slow,48310
"Very slow",48330
"Very slow",48360
Slow,48370
"Very slow",48400
Slow,48415
"Very slow",48430
Slow,48435
"Very slow",48440
"Very slow",48445
Slow,48460
"Very slow",48470
"Very slow",48480
"Very slow",48485
Slow,48504
Slow,48520
"Very slow",48565
"Very slow",48570
"Very slow",48590
"Very slow",48601
"Very slow",48604
"Very slow",48605
Slow,48606
"Very slow",48608
Slow,48609
"Very slow",48630
"Very slow",48668
"Very slow",48680
"Very slow",48700
Slow,48705
Slow,48720
"Very slow",48725
"Very slow",48730
"Very slow",48750
Slow,48760
Slow,48780
"Very slow",48790
"Very slow",48830
Slow,48840
"Very slow",48850
"Very slow",48860
"Very slow",48890
Slow,48895
"Very slow",48901
"Very slow",48904
"Very slow",48909
"Very slow",48914
"Very slow",48922
"Very slow",48970
"Very slow",48990
Slow,49000
"Very slow",49004
"Very slow",49020
"Very slow",49025
Slow,49026
"Very slow",49027
"Very slow",49030
"Very slow",49038
"Very slow",49040
"Very slow",49043
"Very slow",49045
Slow,49047
"Very slow",49048
"Very slow",49050
"Very slow",49052
Slow,49055
"Very slow",49065
"Very slow",49072
"Very slow",49075
Slow,49080
"Very slow",49082
Slow,49085
"Very slow",49087
"Very slow",49092
"Very slow",49095
"Very slow",49097
"Very slow",49100
Slow,49130
"Very slow",49180
"Very slow",49200
"Very slow",49270
Slow,49280
"Very slow",49300
Slow,49480
"Very slow",49500
"Very slow",49506
"Very slow",49507
"Very slow",49509
"Very slow",49520
"Very slow",49530
"Very slow",49535
"Very slow",49690
Slow,49750
Slow,49810
"Very slow",49820
"Very slow",49860
"Very slow",49890
"Very slow",49900
"Very slow",49910
"Very slow",49945
"Very slow",49960
"Very slow",49980
"Very slow",49995
"Very slow",50010
"Very slow",50020
Slow,50040
"Very slow",50050
"Very slow",50060
"Very slow",50070
Slow,50090
"Very slow",50100
Slow,50610
"Very slow",50630
Slow,50640
"Very slow",50660
"Very slow",50670
Slow,50680
"Very slow",50710
"Very slow",50711
"Very slow",50721
"Very slow",50730
Slow,50731
"Very slow",50740
Slow,50741
"Very slow",50750
Slow,50751
"Very slow",50760
"Very slow",50761
"Very slow",50770
Slow,50771
"Very slow",50780
"Very slow",50791
Slow,50800
Slow,50810
"Very slow",50830
"Very slow",50850
Slow,50860
"Very slow",50865
"Very slow",50875
"Very slow",50910
Slow,50920
"Very slow",50930
Slow,50940
Slow,50960
"Very slow",50970
Slow,50980
"Very slow",51010
Slow,51011
"Very slow",51020
"Very slow",51021
"Very slow",51030
"Very slow",51110
"Very slow",51111
Slow,51130
"Very slow",51150
"Very slow",51170
"Very slow",51180
Slow,51190
"Very slow",51200
Slow,51230
Slow,51240
Slow,51260
Slow,51270
Slow,51275
"Very slow",51280
Standard,51290
"Very slow",51310
"Very slow",51340
Slow,51345
Slow,52010
"Very slow",52011
"Very slow",52021
"Very slow",52030
Slow,52031
"Very slow",52040
"Very slow",52041
"Very slow",52050
"Very slow",52051
"Very slow",52060
"Very slow",52070
"Very slow",52080
Slow,52081
"Very slow",52110
Slow,52111
"Very slow",52121
Slow,52150
"Very slow",52211
Slow,52221
"Very slow",52390
"Very slow",53020
"Very slow",53040
"Very slow",53050
"Very slow",53060
"Very slow",53070
"Very slow",53080
Slow,53110
"Very slow",53130
"Very slow",53160
"Very slow",53170
"Very slow",53220
"Very slow",53230
"Very slow",53240
Slow,53270
Slow,53280
Slow,53300
"Very slow",53330
"Very slow",53350
"Very slow",53370
"Very slow",53403
"Very slow",53407
Slow,53409
"Very slow",53415
Slow,53421
Slow,53425
"Very slow",53429
"Very slow",53433
"Very slow",53437
"Very slow",53441
Slow,53520
"Very slow",53525
"Very slow",53530
"Very slow",53545
"Very slow",53560
"Very slow",53620
"Very slow",53625
"Very slow",53635
"Very slow",53700
"Very slow",54080
Slow,54090
Slow,54100
"Very slow",54120
Slow,54150
Slow,54210
"Very slow",54220
Slow,54250
"Very slow",54270
"Very slow",54280
"Very slow",54290
"Very slow",54300
"Very slow",54310
"Very slow",54315
Slow,54320
"Very slow",54325
Slow,54330
Slow,54340
"Very slow",54350
"Very slow",54360
Slow,54368
Slow,54400
Slow,54410
Slow,54420
"Very slow",54430
"Very slow",54440
"Very slow",54450
"Very slow",54460
Slow,54505
"Very slow",54510
"Very slow",54515
"Very slow",54517
Slow,54520
"Very slow",54530
Slow,54715
"Very slow",54730
"Very slow",54735
"Very slow",54753
Slow,54759
"Very slow",54767
"Very slow",54768
"Very slow",54771
Slow,54786
"Very slow",54789
Slow,54800
"Very slow",55002
Slow,55004
"Very slow",55006
Slow,55010
Slow,55012
"Very slow",55014
"Very slow",55016
"Very slow",55024
Slow,55026
"Very slow",55027
Slow,55028
Slow,55032
Slow,55036
Slow,55038
Slow,55120
"Very slow",55125
"Very slow",55152
Slow,55153
Slow,55155
Slow,55157
Slow,55158
"Very slow",55170
Slow,55192
Standard,55194
"Very slow",55200
"Very slow",55292
"Very slow",55293
"Very slow",55294
"Very slow",55295
"Very slow",55296
"Very slow",55299
"Very slow",55315
Slow,55320
"Very slow",55330
"Very slow",55340
"Very slow",55345
"Very slow",55350
Slow,55360
Slow,55365
Slow,55375
"Very slow",55385
Slow,55395
"Very slow",55400
Slow,55409
"Very slow",55410
Slow,55415
"Very slow",55435
Slow,55450
"Very slow",55470
"Very slow",55485
Standard,55490
Slow,55495
"Very slow",55525
"Very slow",55540
Slow,55550
Slow,55555
"Very slow",55560
"Very slow",55570
"Very slow",55578
"Very slow",55580
Slow,55592
Slow,55602
"Very slow",55604
"Very slow",55606
"Very slow",55608
"Very slow",55610
"Very slow",55614
Slow,55620
Slow,55636
"Very slow",55641
"Very slow",55642
"Very slow",55644
Slow,55660
Slow,55665
"Very slow",55670
"Very slow",55690
"Very slow",55720
Slow,55730
Slow,55740
Slow,55770
"Very slow",55790
"Very slow",55800
"Very slow",55805
"Very slow",55814
Slow,55818
"Very slow",55819
Slow,55820
"Very slow",55845
"Very slow",55850
Slow,55860
Priority,55863
Slow,55865
Slow,55880
"Very slow",55890
"Very slow",55900
Slow,55920
Slow,55930
Slow,55940
"Very slow",55950
"Very slow",56000
"Very slow",56150
"Very slow",56180
Slow,56190
"Very slow",56200
"Very slow",56210
"Very slow",56220
Slow,56260
"Very slow",56280
Slow,56302
"Very slow",56304
Slow,56306
"Very slow",56308
"Very slow",56312
"Very slow",56313
Slow,56314
Slow,56317
Slow,56318
"Very slow",56320
Slow,56321
Slow,56326
Slow,56327
Slow,56328
"Very slow",56330
Slow,56332
"Very slow",56355
"Very slow",56360
"Very slow",56380
"Very slow",56395
"Very slow",56440
Slow,56460
"Very slow",56470
"Very slow",56506
"Very slow",56520
Slow,56560
"Very slow",56600
Slow,56640
"Very slow",56700
"Very slow",56720
"Very slow",56750
Slow,56760
Slow,56800
"Very slow",56820
Slow,56828
Standard,56870
"Very slow",56903
"Very slow",56912
Slow,56980
"Very slow",57020
"Very slow",57041
"Very slow",57044
"Very slow",57057
"Very slow",57060
"Very slow",57062
"Very slow",57075
"Very slow",57100
Slow,57120
"Very slow",57130
"Very slow",57160
"Very slow",57200
"Very slow",57210
"Very slow",57220
"Very slow",57244
Slow,57254
"Very slow",57255
"Very slow",57270
"Very slow",57275
"Very slow",57300
"Very slow",57303
"Very slow",57307
"Very slow",57311
Slow,57325
Slow,57360
"Very slow",57420
"Very slow",57445
"Very slow",57480
"Very slow",57540
"Very slow",57602
"Very slow",57603
"Very slow",57608
"Very slow",57630
"Very slow",57635
"Very slow",57640
Slow,57660
"Very slow",57670
"Very slow",57680
Slow,57690
"Very slow",57700
Slow,57720
Slow,57730
Slow,57740
Slow,57820
Slow,57840
"Very slow",57890
Slow,57910
"Very slow",57925
"Very slow",57930
Standard,57945
"Very slow",57970
"Very slow",57975
Slow,58010
"Very slow",58013
"Very slow",58015
"Very slow",58020
Standard,58026
"Very slow",58030
Slow,58031
"Very slow",58032
Slow,58034
"Very slow",58038
"Very slow",58039
"Very slow",58042
"Very slow",58046
Standard,58047
"Very slow",58051
"Very slow",58055
Slow,58058
"Very slow",58062
Slow,58063
"Very slow",58067
"Very slow",58070
"Very slow",58071
Slow,58075
Slow,58077
Slow,58079
"Very slow",58081
Slow,58082
"Very slow",58085
"Very slow",58088
"Very slow",58102
"Very slow",58103
"Very slow",58115
"Very slow",58135
"Very slow",58155
"Very slow",58170
"Very slow",58175
"Very slow",58187
"Very slow",58195
"Very slow",58213
"Very slow",58220
"Very slow",58225
"Very slow",58233
"Very slow",58255
"Very slow",58286
"Very slow",58291
"Very slow",58301
Slow,58306
Slow,58309
Slow,58324
"Very slow",58330
"Very slow",58340
"Very slow",58345
Slow,58350
Slow,58380
Slow,58388
"Very slow",58390
"Very slow",58396
Standard,58398
"Very slow",58400
Slow,58401
"Very slow",58402
Slow,58406
Slow,58410
Slow,58414
"Very slow",58417
"Very slow",58423
"Very slow",58428
Standard,58429
Slow,58430
"Very slow",58431
"Very slow",58432
"Very slow",58433
"Very slow",58475
Slow,58487
"Very slow",58540
Slow,58550
"Very slow",58570
Slow,58580
Standard,58625
"Very slow",58640
Slow,58700
"Very slow",58701
Slow,58703
Slow,58704
"Very slow",58707
"Very slow",58735
Slow,58740
"Very slow",58748
Slow,58750
Slow,58755
"Very slow",58770
"Very slow",58801
Slow,58802
"Very slow",58804
"Very slow",58830
"Very slow",58840
"Very slow",58857
"Very slow",58860
Slow,58865
"Very slow",58880
"Very slow",58884
"Very slow",58890
"Very slow",58915
"Very slow",58960
"Very slow",58970
"Very slow",58980
"Very slow",58995
"Very slow",59010
"Very slow",59014
"Very slow",59015
Slow,59020
"Very slow",59025
Slow,59030
Slow,59032
"Very slow",59035
"Very slow",59037
Standard,59042
"Very slow",59052
"Very slow",59054
"Very slow",59056
Slow,59062
"Very slow",59063
"Very slow",59064
Slow,59065
"Very slow",59066
"Very slow",59067
"Very slow",59068
Slow,59069
"Very slow",59070
Slow,59075
"Very slow",59078
"Very slow",59080
"Very slow",59082
Slow,59084
"Very slow",59086
Slow,59088
"Very slow",59090
Slow,59091
"Very slow",59104
"Very slow",59108
Slow,59110
Slow,59112
"Very slow",59115
Slow,59120
Slow,59122
Slow,59123
"Very slow",59125
"Very slow",59127
Slow,59129
Slow,59135
"Very slow",59140
"Very slow",59141
Slow,59144
"Very slow",59146
"Very slow",59150
"Very slow",59151
Slow,59152
Slow,59158
Slow,59160
"Very slow",59162
Slow,59173
"Very slow",59178
Slow,59182
"Very slow",59184
"Very slow",59192
Slow,59198
Slow,59214
Slow,59215
"Very slow",59227
Slow,59255
Slow,59275
"Very slow",59280
Slow,59290
Slow,59295
"Very slow",59296
"Very slow",59300
Slow,59310
"Very slow",59324
"Very slow",59330
Slow,59335
Slow,59350
"Very slow",59360
Slow,59370
"Very slow",59374
"Very slow",59400
"Very slow",59430
Standard,59440
"Very slow",59464
"Very slow",59504
"Very slow",59528
"Very slow",59547
"Very slow",59550
Slow,59570
"Very slow",59594
"Very slow",59598
Slow,59603
Slow,59604
"Very slow",59607
"Very slow",59610
Slow,59611
Slow,59612
"Very slow",59614
"Very slow",59618
"Very slow",59619
Slow,59655
"Very slow",59665
"Very slow",59670
Slow,59695
"Very slow",59760
"Very slow",59770
"Very slow",59775
"Very slow",59780
"Very slow",59795
"Very slow",59800
"Very slow",59815
"Very slow",59820
"Very slow",59855
"Very slow",59870
"Very slow",59890
"Very slow",59900
"Very slow",59902
"Very slow",59920
"Very slow",59930
"Very slow",59955
Slow,59965
"Very slow",59980
"Very slow",59995
"Very slow",60010
"Very slow",60020
"Very slow",60030
"Very slow",60035
"Very slow",60040
"Very slow",60050
"Very slow",60110
"Very slow",60115
"Very slow",60130
"Very slow",60150
"Very slow",60160
"Very slow",60165
"Very slow",60175
Slow,60184
"Very slow",60190
"Very slow",60191
"Very slow",60310
Slow,60312
"Very slow",60320
"Very slow",60325
"Very slow",60326
"Very slow",60330
"Very slow",60332
"Very slow",60336
"Very slow",60337
"Very slow",60347
"Very slow",60348
"Very slow",60410
"Very slow",60411
"Very slow",60415
"Very slow",60420
Slow,60421
"Very slow",60425
Slow,60426
"Very slow",60430
"Very slow",60431
Slow,60440
"Very slow",60441
"Very slow",60455
"Very slow",60510
Slow,60521
Slow,60526
"Very slow",60530
Slow,60532
Slow,60533
"Very slow",60534
Slow,60542
Slow,60543
Slow,60545
"Very slow",60712
"Very slow",60713
"Very slow",60720
Slow,60730
"Very slow",60732
"Very slow",60734
"Very slow",60741
"Very slow",60743
"Very slow",60750
Slow,60752
"Very slow",60760
"Very slow",60761
Slow,60762
Slow,60763
"Very slow",60765
"Very slow",60768
Slow,60810
Slow,60811
Slow,60812
Slow,60813
Slow,60820
"Very slow",60821
"Very slow",60822
"Very slow",60824
Slow,60830
"Very slow",60831
"Very slow",60834
"Very slow",60835
Slow,60842
Slow,60851
"Very slow",60862
"Very slow",60863
Slow,60864
Slow,60867
Slow,60870
"Very slow",60871
"Very slow",60872
"Very slow",60873
Slow,60874
Slow,60876
"Very slow",61600
"Very slow",61610
"Very slow",61615
Slow,61624
Slow,61631
"Very slow",61645
Slow,61648
"Very slow",61650
"Very slow",61652
Slow,61656
"Very slow",61700
"Very slow",61760
Slow,61801
"Very slow",61809
"Very slow",61814
"Very slow",61880
"Very slow",61890
"Very slow",61900
"Very slow",61901
Slow,61903
Slow,61906
Slow,61919
Slow,61920
"Very slow",61932
"Very slow",61934
Slow,61936
"Very slow",61943
Slow,61948
"Very slow",61962
"Very slow",62010
"Very slow",62015
"Very slow",62021
"Very slow",62050
Slow,62106
"Very slow",62115
"Very slow",62140
"Very slow",62150
"Very slow",62160
"Very slow",62170
"Very slow",62180
"Very slow",62184
"Very slow",62190
"Very slow",62200
Slow,62230
"Very slow",62265
"Very slow",62270
"Very slow",62280
"Very slow",62360
"Very slow",62370
"Very slow",62380
"Very slow",62390
"Very slow",62420
"Very slow",62540
"Very slow",62560
"Very slow",62570
"Very slow",62590
"Very slow",62598
"Very slow",62600
"Very slow",62620
"Very slow",62625
Slow,62640
Slow,62650
"Very slow",62670
"Very slow",62700
"Very slow",62730
"Very slow",62740
Slow,62748
"Very slow",62750
"Very slow",62760
Standard,62795
"Very slow",62820
"Very slow",62850
"Very slow",62860
"Very slow",62875
"Very slow",62884
"Very slow",62898
Slow,62903
"Very slow",62910
"Very slow",62930
"Very slow",62940
"Very slow",62970
"Very slow",63010
Slow,63020
"Very slow",63024
Slow,63028
"Very slow",63031
"Very slow",63034
"Very slow",63041
Slow,63046
Slow,63048
Slow,63100
Slow,63104
"Very slow",63106
"Very slow",63112
Slow,63113
Slow,63125
"Very slow",63132
Slow,63140
"Very slow",63160
"Very slow",63165
"Very slow",63190
